respondent id,question code,comments,hide comment,language id,edited text,english translation,positive sentiment probability,neutral sentiment probability,negative sentiment probability,sentiment category
25385411,adt|action_vision,Perkuat kegiatan Internalisasi Visi dan Arah implementasi Program MIS sehingga setiap level organik memahami dan memiliki keseragaman urgensi nya,FALSE,bi,,,0.53629845,0.3471286,0.116572976,positive
25385411,ent|action_teamleadership,gaya kepemimpinan yang terlibat langsung menjadi role model dan memberikan contoh atas ucapan dan tindakannya,FALSE,bi,,,0.94516736,0.041942056,0.012890624,positive
25385411,rst|actions_systemsprocesses,"Adanya Database berisikan kebijakan, aturan dan petunjuk teknis terkait probis, dan mudah di akses secara mobile",FALSE,bi,,,0.80728465,0.1711179,0.021597413,positive
25385411,ent|action_teamwork,Penguatan kolaborasi antar bagian terus ditingkatkan dan disesuaikan dengan dinamika organisasi,FALSE,bi,,,0.3172307,0.6469133,0.035856083,neutral
25385411,ent|actions_accountability,Profesional dan Proporsional menjadi kunci utama,FALSE,bi,,,0.11738504,0.86762273,0.014992169,neutral
25386199,adt|action_vision,"Merupakan upaya dalam merapikan proses dan dokumentasi menuju SSoT, apalagi di proses manajemen proyek, dimana unit sering berubah dan flesibel, penting untuk mempunyai sistem ini.",FALSE,bi,,,0.43340778,0.53030515,0.03628707,neutral
25386199,ent|action_teamleadership,"PEmimpin yang peduli dengan program korporasi penting, apalagi program-program yang saling menunjuang baik proses maupun hasil. Bagus.",FALSE,bi,,,0.25234225,0.7031175,0.044540178,neutral
25386199,rst|actions_systemsprocesses,"Kita lemah di beberapa administrasi dokumen, penting untuk mulai berbenah.",FALSE,bi,,,0.5512233,0.40642396,0.0423528,positive
25386199,rst|actions_skillsstaffing,"Upgrade kapabilitas penting untuk menyeimbangkan kemampuan pusat dan unit, menyetarakan proses, dan saling melengkapi.",FALSE,bi,,,0.24055722,0.7522072,0.007235613,neutral
25386199,ent|action_teamwork,"Tim kita muda-muda, saya kira mampu memenuhi tuntutan yang diperlukan.",FALSE,bi,,,0.67589116,0.29530972,0.028799132,positive
25386199,ent|actions_accountability,"Tim kita muda-muda, saya kira mampu memenuhi tuntutan yang diperlukan.",FALSE,bi,,,0.67589116,0.29530972,0.028799132,positive
25385236,adt|action_vision,Perbaikan bug pada aplikasi dan membuat aplikasi semakin mudah untuk digunakan (user friendly),FALSE,bi,,,0.71786815,0.10386763,0.17826426,positive
25385236,ent|action_teamleadership,"Sebaiknya level managemen dasar harus mulai meninggalkan mikro manajemen. Managemen dasar harus bisa mendelegasikan pekerjaan kepada bawahan langsung dengan baik, percaya akan kemanpuan bawahan/team dan memonitor hasil/pencapaian team secara berkala. Managemen dasar harus berfokus pada perencanaan strategis dan pengembangan perbaikan kinerja unit yang dikelola.",FALSE,bi,,,0.553494,0.33252627,0.11397976,positive
25385236,rst|actions_systemsprocesses,"Di UP2D tidak ada jabatan Team Leader Perencanaan Pengusahaan, sehingga pekerjaan-pekerjaan strategis terkait pengusahaan jadi terbengkalai. Seharusnya PLN Pusat harus menambahkan jabatan Team Leader Perencanaan Pengusahaan kepada UP2D, karena UP2D merupakan Unit Pelaksana dengan anggaran Operasi dan Investasi terbesar diantara Unit Pelaksana (UP3) yang ada di Unit Induk Distribusi.",FALSE,bi,,,0.76235235,0.13182887,0.10581879,positive
25385236,rst|actions_skillsstaffing,Perbanyak Diklat Offline dan datangkan narasumber/instruktur berpengalaman yang berasal dari luar PLN,FALSE,bi,,,0.8864481,0.09431105,0.019240903,positive
25385236,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385236,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25384994,adt|action_vision,Visi dan Arah terkait dengan implementasi program MIS menuju SSoT perlu dilakukan sosialisasi dan mapping kluster permasalahan secara detail agar SSoT mempermudah dan memberikan solusi atas solusi informasi perusahaan secara top to down. ,FALSE,bi,,,0.3835801,0.60390395,0.012515955,neutral
25384994,ent|action_teamleadership,"Pemimpin harus menjadi pendengar, pembicara dan penengah yang baik dalam setiap permasalahan dan kegiatan. Pemimpin harus mengapresiasi atas pencapaian dan kinerja setiap Pegawai sehingga apabila ada permasalahan, turut membantu, memberikan solusi dan mengetahui serta dapat menguraikan dengan baik permasalahyannya. ",FALSE,bi,,,0.4326833,0.53433704,0.032979663,neutral
25385828,ent|actions_accountability,Sesuai.,FALSE,bi,,,0.003320905,0.994249,0.002430107,neutral
25385828,adt|action_vision,Sosialiasasi dengan pemaparan yang lebih dapat dipahami sampai sisi implementasi untuk memastikan pemahaman yang  menyeluruh.,FALSE,bi,,,0.743969,0.19649729,0.059533656,positive
25385828,ent|action_teamleadership,Sesuai.,FALSE,bi,,,0.003320905,0.994249,0.002430107,neutral
25385828,rst|actions_systemsprocesses,Perlu peningkatan keandalan sistem terutama pada aspek IT.,FALSE,bi,,,0.45432162,0.5148065,0.030871853,neutral
25385828,rst|actions_skillsstaffing,Cukup.,FALSE,bi,,,0.001641479,0.99713767,0.001220861,neutral
25385828,ent|action_teamwork,Cukup.,FALSE,bi,,,0.001641479,0.99713767,0.001220861,neutral
25385602,rst|actions_systemsprocesses,all good,FALSE,bi,,,0.9693058,0.025862917,0.004831275,positive
25385602,rst|actions_skillsstaffing,all good,FALSE,bi,,,0.9693058,0.025862917,0.004831275,positive
25385602,ent|action_teamwork,all good,FALSE,bi,,,0.9693058,0.025862917,0.004831275,positive
25385602,ent|actions_accountability,all good,FALSE,bi,,,0.9693058,0.025862917,0.004831275,positive
25385602,adt|action_vision,all good,FALSE,bi,,,0.9693058,0.025862917,0.004831275,positive
25385602,ent|action_teamleadership,all good,FALSE,bi,,,0.9693058,0.025862917,0.004831275,positive
25386188,adt|action_vision,lebih di sosialisasikan kembali terkait program ini,FALSE,bi,,,0.9027479,0.083701245,0.013550843,positive
25386188,ent|action_teamleadership,Sudah Baik,FALSE,bi,,,0.002833682,0.99630946,0.00085677,neutral
25386188,rst|actions_systemsprocesses,Sudah Baik,FALSE,bi,,,0.002833682,0.99630946,0.00085677,neutral
25386188,rst|actions_skillsstaffing,Agar lebih ditingkatkan,FALSE,bi,,,0.21175936,0.7731072,0.015133473,neutral
25386188,ent|action_teamwork,Dilakukan suatu Program untuk meningkatkan Kolaborasi,FALSE,bi,,,0.7368706,0.23239776,0.030731605,positive
25386188,ent|actions_accountability,Sudah Baik,FALSE,bi,,,0.002833682,0.99630946,0.00085677,neutral
25385535,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385535,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385535,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385535,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385225,ent|action_teamleadership,Tetap menjaga amanah dan tanggung jawab,FALSE,bi,,,0.21447465,0.7670255,0.018499766,neutral
25385341,adt|action_vision,"Pengembangan strategi konkret melalui pemetaan proses bisnis dan analisis kesenjangan, serta rencana implementasi bertahap sangat penting untuk dilaksanakan. Tata kelola data yang kuat dan investasi dalam teknologi yang mendukung integrasi data juga harus diperkuat, didukung oleh pelatihan berkelanjutan untuk staf. ",FALSE,bi,,,0.20852229,0.7380624,0.053415395,neutral
25385341,ent|action_teamleadership,"Buatkan platform khusus untuk membahas kepemimpinan. Pimpinan perlu meningkatkan komunikasi secara rutin mengenai perkembangan dan kendala implementasi MIS menuju SSoT, mengadakan pelatihan dan workshop untuk meningkatkan kapabilitas pegawai, serta memberikan penghargaan yang lebih nyata atas pencapaian kinerja. Selain itu, pendekatan personal dari atasan langsung sangat penting untuk memahami kebutuhan dan aspirasi pegawai, sehingga dapat memotivasi dan memastikan optimalisasi potensi mereka.",FALSE,bi,,,0.8857833,0.07076022,0.04345646,positive
25385341,rst|actions_systemsprocesses,-Pelatihan berkelanjutan serta penegakan standar operasional yang konsisten juga akan membantu mencapai tujuan ini.,FALSE,bi,,,0.45306718,0.46252894,0.08440381,neutral
25385341,rst|actions_skillsstaffing,"-Untuk meningkatkan kapabilitas dalam implementasi program MIS menuju SSoT, satuan kerja perlu mengadakan pelatihan intensif dan berkelanjutan bagi seluruh pegawai guna mengembangkan keterampilan yang relevan. Selain itu, perlu dilakukan evaluasi rutin terhadap kapabilitas individu dan tim untuk mengidentifikasi kekurangan dan mengatasi gap keterampilan. Peningkatan kolaborasi antar rekan kerja dan pembagian pengetahuan juga akan membantu memperkuat kapabilitas kolektif, sehingga semua anggota tim dapat berkontribusi secara optimal terhadap pencapaian tujuan program.",FALSE,bi,,,0.33188307,0.5864079,0.081709124,neutral
25385341,ent|action_teamwork,"Untuk meningkatkan kerjasama tim dalam mencapai tujuan implementasi program MIS menuju SSoT, satuan kerja perlu mengadakan sesi team-building secara rutin dan memfasilitasi forum diskusi terbuka untuk berbagi ide dan solusi. Selain itu, penerapan sistem penghargaan berbasis tim dapat memotivasi anggota untuk bekerja sama lebih efektif. Penting juga untuk memperjelas peran dan tanggung jawab setiap anggota tim, serta mendorong komunikasi yang transparan dan konstruktif untuk memastikan semua anggota merasa dihargai dan terlibat dalam proses transformasi.",FALSE,bi,,,0.91615224,0.057391785,0.026455922,positive
25385341,ent|actions_accountability,"Untuk meningkatkan akuntabilitas dalam mencapai tujuan implementasi program MIS menuju SSoT, satuan kerja perlu menetapkan indikator kinerja yang jelas dan terukur bagi setiap anggota tim. Evaluasi rutin dan transparan terhadap pencapaian individu serta tim akan memastikan setiap orang bertanggung jawab atas tugasnya. Selain itu, pimpinan harus mendorong budaya kerja yang terbuka dan jujur, di mana kesalahan dan tantangan dapat dibahas tanpa rasa takut, untuk mencari solusi bersama. Penerapan sistem penghargaan dan sanksi yang adil juga akan memperkuat komitmen terhadap akuntabilitas dan pencapaian tujuan organisasi.",FALSE,bi,,,0.7154132,0.22422554,0.060361262,positive
25385863,adt|action_vision,"Visi Implementasi Prorgram harus tersampaikan pada Anggota Perusahaan sampai ujung garda terdepan, Perlu dukungan Manajemen dalam supervisi program sehingga dapat sejalan dengan tujuan Perusahaan",FALSE,bi,,,0.5458367,0.38317266,0.070990644,positive
25385863,ent|action_teamleadership,Tindakan kepemimpinan sudah terlaksana dengan baik dengan arahan2 yang sesuai dengan tujuan perusahaan,FALSE,bi,,,0.595618,0.34342277,0.06095921,positive
25385863,rst|actions_systemsprocesses,Sistem sdh dibuat sedemikian rupa untuk mempermudah implementasi program,FALSE,bi,,,0.29097334,0.67334956,0.035677135,neutral
25385863,rst|actions_skillsstaffing,Kapabilitas bisa dibangun dengan pembelajaran-pembelajaran,FALSE,bi,,,0.31982484,0.57868487,0.101490244,neutral
25385863,ent|action_teamwork,Tim Kerja harus selalu mempunyai visi yang sama dan komunikasi sangat penting untuk memperkuat Tim Kerja,FALSE,bi,,,0.68324536,0.1513033,0.1654513,positive
25385863,ent|actions_accountability,Akuntabilitas merupakan hal yang tidak bisa ditawar karena merupakan cerminan matangnya suatu organisasi,FALSE,bi,,,0.33878508,0.6311217,0.030093264,neutral
25386420,rsb|workgroup_systems,"Usul saya dengan cukup banyaknya data di suatu unit pelaksana baik data pemeliharaan, data operasi, data SDM dll serta arsip-arsip dalam bentuk soft file, maka dibutuhkan Cloud yang diperuntukkan untuk unit / kantor (tidak hanya untuk pribadi pegawai. Cloud bisa dalam bentuk onedrive, google drive atau NAS. ",FALSE,bi,,,0.8651966,0.118097685,0.016705733,positive
25385400,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385400,ent|action_teamleadership,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385400,rst|actions_systemsprocesses,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385400,rst|actions_skillsstaffing,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385400,ent|action_teamwork,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385400,ent|actions_accountability,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25386629,adt|action_vision,"SSoT perlu dicapai dalam waktu yang cukup panjang, sedangkan manajerial di PLN sering berganti. Harapannya pergantian manajerial tetap mengacu pada 1 tujuan besar. ",FALSE,bi,,,0.09074463,0.8982715,0.01098389,neutral
25386629,rst|actions_systemsprocesses,divisi pengelola TI memerlukan expert TI yang cukup di semua unit agar kendala2 di lapangan bisa segera diselesaikan tanpa harus menunggu exkalasi lebih atas ,FALSE,bi,,,0.8870271,0.07848287,0.03449008,positive
25386848,adt|action_vision,Sudah sangat bagus,FALSE,bi,,,0.11599857,0.8720303,0.011971102,neutral
25386848,ent|action_teamleadership,sudah baik,FALSE,bi,,,0.002833682,0.99630946,0.00085677,neutral
25385950,ent|action_teamleadership,"seorang pemimpin baiknya mampu membagi ilmu yg dia miliki, mau berkomunikasi dengan baik dengan bawahan, dan peduli dan ber empati ekpada seluruh anggotanya.. di semua level jabatan",FALSE,bi,,,0.913437,0.05303867,0.033524312,positive
25385950,rst|actions_systemsprocesses,"dari sistem IT, Perlengkapan kerja, probis dan SOP .. sudah dijalan kan dengan baik. dan diperlukan monitoring dan pengawasan lebih ketat lagi.",FALSE,bi,,,0.35053602,0.5762991,0.07316492,neutral
25385950,rst|actions_skillsstaffing,satuan kerja di UID s2jb sudah mempunyai kapabilitas untuk menuju Single Source of Truth (SSoT),FALSE,bi,,,0.21784893,0.77497053,0.007180537,neutral
25385950,ent|action_teamwork,Kerja TIM sangat bersinergi dan harmonis.,FALSE,bi,,,0.9166806,0.07243771,0.010881751,positive
25385950,ent|actions_accountability,Masing2 pegawai mempunyai akuntabilitas yang sudah baik.,FALSE,bi,,,0.29520702,0.62727475,0.07751821,neutral
25385950,adt|action_vision,-,FALSE,bi,,,0.004242215,0.98948437,0.006273523,neutral
25385540,adt|action_vision,BAIK,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25385540,ent|action_teamleadership,"BAIK
",FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25385540,rst|actions_systemsprocesses,BAIK,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25385540,rst|actions_skillsstaffing,BAIK,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25385540,ent|action_teamwork,BAIK,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25385540,ent|actions_accountability,BAIK,FALSE,bi,,,0.003581344,0.995242,0.001176739,neutral
25386416,adt|action_vision,mis menuju ssot sudah tepat,FALSE,bi,,,0.15465008,0.8222382,0.023111736,neutral
25386416,ent|action_teamleadership,kepemimpinan di pln sekarang sudah sangat baik,FALSE,bi,,,0.8073632,0.16728695,0.0253498,positive
25386416,rst|actions_systemsprocesses,sistem dan proses mungkin bisa di dokumentasikan lebih rinci dan mudah di akses seluruh karyawan,FALSE,bi,,,0.28527376,0.57470894,0.14001732,neutral
25386416,rst|actions_skillsstaffing,tidak ada saran,FALSE,bi,,,0.3210938,0.6612287,0.017677434,neutral
25386416,ent|action_teamwork,kerja tim diperlukan untuk mendukung transfomasi,FALSE,bi,,,0.55867743,0.40976155,0.03156096,positive
25386416,ent|actions_accountability,tidak ada saran,FALSE,bi,,,0.3210938,0.6612287,0.017677434,neutral
25385859,rst|actions_systemsprocesses,Agar setiap bidang bisa melakukan sosialisasi BPM,FALSE,bi,,,0.38714617,0.5947709,0.0180829,neutral
25385859,adt|action_vision,Program MIS agar dilakukan sosialisasi ke seluruh pegawai,FALSE,bi,,,0.47330394,0.44474596,0.08195017,positive
25385859,ent|action_teamleadership,Pemimpin yang baik adalah pemimpin yang bisa menciptakan pemimpin berikutnya,FALSE,bi,,,0.28907868,0.6628678,0.0480535,neutral
25385859,rst|actions_skillsstaffing,Pegawai yang belum memenuhi kapabilitas agar dilakukan pelatihan/diklat,FALSE,bi,,,0.6996764,0.26637915,0.033944447,positive
25385859,ent|action_teamwork,Dengan Kerja Tim pekerjaan yang sulit bisa menjadi lebih mudah,FALSE,bi,,,0.6940417,0.24361104,0.062347256,positive
25385859,ent|actions_accountability,Sikap Akuntanbilitas wajib dimiliki oleh semua pegawai,FALSE,bi,,,0.402245,0.58486366,0.012891369,neutral
25385765,adt|action_vision,bagus,FALSE,bi,,,0.002858735,0.9951814,0.001959891,neutral
25385765,ent|action_teamleadership,leader harus memberikan contoh yg baik dan sesuai pada setiap tindakannya,FALSE,bi,,,0.8212446,0.12869489,0.050060473,positive
25385765,rst|actions_systemsprocesses,perlu dtingkatkan ke arah yang lebih baik,FALSE,bi,,,0.70435596,0.26045936,0.035184704,positive
25385765,rst|actions_skillsstaffing,"porsi kerja yg lebih, akan meningkatkan kapabilitas seseorang",FALSE,bi,,,0.80835605,0.14935851,0.04228544,positive
25385765,ent|action_teamwork,kerja tim memudahkan dan mempercepat segalanya,FALSE,bi,,,0.46562713,0.44235703,0.09201577,positive
25385765,ent|actions_accountability,akuntabilitas wajib dilakukan,FALSE,bi,,,0.26463446,0.7228621,0.012503475,neutral
25384948,adt|action_vision,kurang disosialisasikan dan harus diwajibkan agar diijinkan atasan,FALSE,bi,,,0.21080779,0.74576265,0.043429647,neutral
